text,airline_sentiment
"@USAirways @AmericanAir been with US Airways since 03,  back and forth Gatwick - Charlotte, then LHR. Bit sad nostalgic way.",neutral
@USAirways no problem...just funny have a nice day,neutral
@USAirways yes travel is complete flight 5095 from CLT to CAK Feb 18,neutral
@USAirways @OBJ_3 even airlines are scheming to get a follow from OBJ LMAOOO 😂😂😂😂,neutral
@USAirways can you DM me &amp; add me to the upgrade list for a flt tonight?,neutral
"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.  http://t.co/mFMNKmvOTR”RT I look 4ward to that follow back too!",neutral
"THE END: RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir. You should join us: http://t.co/NBpCJCpEW9",neutral
"“@USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir. You should join us: http://t.co/WBMHRl3bvl",neutral
"@AlbertBreer just so you know who to complain to ;-) RT @USAirways: Reminder: From 2/28, we’ll be tweeting from @AmericanAir.",neutral
@USAirways @AmericanAir for frequent flyer miles can we schedule interchangeably and get credit?,neutral
"@USAirways @AmericanAir no, don't leave me!!!",neutral
"@USAirways I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",neutral
@USAirways is this accurate? Safety guide shown no MP3 player usage during takeoff and landing. http://t.co/Nvk3IrG4KP,neutral
"@USAirways  I have a party of 4 booked for a flight in Aug. At 10:05am, how can I find out how much it would cost to change to an earlier fl",neutral
@USAirways flight was full.  1 open middle seat.  Did not want to sit there.  What is your policy?,neutral
@USAirways 657. My daughter Candice and I are together with her baby.,neutral
"@USAirways if you've got room on an earlier flight home, why charge me $75 to get on it? Be the hero!",neutral
@USAirways @CakeNDeath Question is will he and his lady behave...,neutral
@USAirways skys r sunny air is cold I can't wait to get to #CLT,neutral
@USAirways any chance of making #561?,neutral
"@USAirways Flight US 723 from @DublinAirport to @PHLAirport passing over @LoveLoughNeagh at 20,000 ft this morning. http://t.co/FRd0cAy6DA",neutral
@USAirways OK she is worried that something is wrong with the flight - #1870 - and should she consider flying earlier,neutral
@USAirways good ideas...she is traveling today...at airport.  Need to petition faa regarding silly 24 name change rule.,neutral
"@USAirways res went under her maiden name...married 50...no docs with maiden name.  Hence, problem.",neutral
"@USAirways btw, not upset at usaiways, promise.",neutral
@USAirways can they change to correct last name? Did via reservations already but said can't change ticket name..,neutral
@USAirways I received a brochure in the mail touting all the benefits of the advantage card with usa now merged...baggage included,neutral
"@USAirways if I paid for ticket with advantage world executive card, do I pay baggage fees when flying us airways? Wife traveling now",neutral
@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?,neutral
@USAirways any plans to support #ApplePay on board? I have the USAirways MC and it would be nice to still use it if I forget the card.,neutral
@USAirways got through on the phone. usair Cancelled Flightled her return flights because she missed a flight on her way out. they took care of it,neutral
“@USAirways: @AnnetteNaif We appreciate the #shoutout for Roberto. DM your confirmation code so we can forward your kind words.” sent,neutral
@USAirways will I get the full amount credited to my account for US Airways credit?,neutral
@USAirways I found a flight I want on @CheapOair. Is my @AmericanAir AA Advantage # applicable to earn miles on it since you're merging?,neutral
@USAirways really!??,neutral
@USAirways please follow me so I can DM you about something,neutral
@USAirways so what is the  difference between Cancelled Flighting and reFlight Booking Problems - will that help me avoid a change fee?,neutral
"@USAirways is there nothing that can be done online to help? i bought these as a birthday present, just trying to be able to afford a change",neutral
@USAirways I got an email asking me to checkin TMRW for a flight I meant to book for 3/19 - can someone please help! @WallStSlumLord @PKG49,neutral
@USAirways my TSA precheck isn't showing up on my boarding pass for my flight tomorrow...help!? #USAirways #TSAPreCheck,neutral
"@USAirways Thanks. Suggestion: stop the promo messages after a bit and just run music &amp; a msg that says ""call volume is high."" #vrm",neutral
@USAirways Looking forward to some friends and family time in Arizona.,neutral
@USAirways I have a flight in Saturday from MCI to CLT and there's heavy snow predicted in MCI. When will u allow for changes?,neutral
"@USAirways Is it possible to earn Dividend Miles for a passenger that is not me, even if I am purchasing the tickets?",neutral
@USAirways how do you give stand by seats to ticketed passengers who you know have a connecting flight ?,neutral
@usairways can I get assistance on flight #611? Plane just landed from HPN and I have a connection to ATL.,neutral
"@USAirways announced that people going to FL via Charlotte would have to go to a different plane &amp; gate, but it was a 'direct flight' #logic",neutral
@USAirways just realized my @AmericanAir advantage number wasn't used for my flight.  How do I get my ff miles?,neutral
"@USAirways through, can you confirm that I haven't been charged?",neutral
@USAirways I recently moved and got a new license and when I booked my flight months ago I used my old license do I need to change that?,neutral
"@USAirways No, this is a systemic problem. Mail comes from 153.69.214.203 but USAirways SPF record disallows it. DM me for more detail",neutral
@USAirways I recently moved and got a new license and when I booked my flight a months ago I used my old license do I need to change that?,neutral
@USAirways what are the odds you can get me on a flight with delta so I can actually get to Orlando today?? #2daysLate Flight,neutral
@USAirways How long does it take to receive ticket # from @AmericanAir for itin booked via http://t.co/79waJk7EyT on US flights?,neutral
@USAirways I just checked in online for tomorrow's flight - thought I should get auto upgrade? (Already got the email saying no seats),neutral
@USAirways last name Pordes,neutral
@USAirways tell reservations to rebook me from 5080 to 5129,neutral
@usairways Trying to go Nashville to London and just have no idea when would be a good time to fly out of Nashville right now. @AmericanAir,neutral
"@USAirways if there are empty first class seats on my flight at check in, why wouldn't I be automatically upgraded?",neutral
"@USAirways hi!  Could you protect me on US 445 just in case? Still on ground with no checked luggage, but still a chance I can make original",neutral
@USAirways thank you,neutral
@USAirways on the phone now. looks like global,neutral
@USAirways me too. Me too.,neutral
@USAirways @erickofiejones how long are billing cycles,neutral
@USAirways I just hope that pilot had a good day off,neutral
"@USAirways Eh, it happens. I think I'll survive. 😉 Thanks!",neutral
"@USAirways - I'm in the Cust Svc line.  Your Charlotte, NC agents better be in their A game.",neutral
@USAirways and if the flight is full?,neutral
@USAirways how long is that flight? http://t.co/bCwckWtnlE,neutral
@USAirways @satesq theres only one flt PHL-CRW per day.,neutral
"@USAirways I will be traveling from LAX to CLT to HTS, I have been rebooked for tomorrow due to the travel advisory.",neutral
@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,neutral
"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change",neutral
@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034,neutral
@USAirways done,neutral
@USAirways unfortunately not. I think I watched it take off from the bus. Rebooked for a Late Flightr flight now #planestrainsandautomobiles,neutral
@USAirways I was supposed to be on flight 1861 from Charlotte to RDU @ 8:20pm yesterday. Is the same flight scheduled for departure tonight?,neutral
"@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt",neutral
@USAirways  my flight was #3729...but I left my phone on the plane or the shuttle :(,neutral
@USAirways please hold 3923! I can see it. Just can't get off my first plane quick enough,neutral
@USAirways what is the baggage allowance on flights from Glasgow to the US?  Thanks,neutral
@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line. flight scheduled for 1PM,neutral
"@USAirways I left my son's Duke hat on flight #1761 last night. It says ""Mason"" on the back. Any way of locating it? Thanks in advance!",neutral
@USAirways will my known traveler no. transfer over from @AmericanAir ? when I check in at t-24 as an AA elite I can get choice seats?,neutral
@USAirways Im researching a flight &amp; noticed a small issue w/class of service between your site &amp; other sites. Could Reservations help me?,neutral
@USAirways How can I change without penalty and not have to call customer service,neutral
@USAirways flight #3900 fro ORF to PHL.,neutral
"@USAirways on your website and on your boards at Logan it said it was on time, so we went through security and got to the gate (2)",neutral
@USAirways You need to contact me ASAP. #Furious,neutral
@USAirways how's us 1797 looking today?,neutral
@AmericanAir we've already made other arrangements ourselves.,neutral
@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,neutral
"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",neutral
"@AmericanAir DM the locator code, thanks.",neutral
"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",neutral
@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,neutral
.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,neutral
@AmericanAir I did,neutral
"@AmericanAir Thank you, you too!",neutral
@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,neutral
@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,neutral
"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",neutral
@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,neutral
@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),neutral
@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,neutral
@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,neutral
@AmericanAir what's the status of flight 1357 out of sju?,neutral
"@AmericanAir Would love to DM you, but my Twitter app says you're not following me and I can't.",neutral
@americanair Yes to the iOS. I'm running iOS 8.1.3,neutral
@AmericanAir - keeping AA up in the Air! My crew chief cousin Alex Espinosa in DFW! http://t.co/0HXLNvZknP,neutral
@AmericanAir @Clarkey_19 we done it with 1 truck... No biggie 😄,neutral
@AmericanAir These birds could fly to South America for example #Argentina,neutral
"@AmericanAir I'd like to apologize to the gate agent for flight AA76, I was not aware that zone 1 was after the nine other precious gems.",neutral
@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,neutral
@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,neutral
@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?,neutral
@AmericanAir I know. Just a little cold weather humor. :),neutral
@AmericanAir thanks!,neutral
@AmericanAir I thought all those planes were retired? #MD80,neutral
"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",neutral
@AmericanAir Flight 35. I'm on my way.,neutral
@AmericanAir Thanks so much!,neutral
@AmericanAir my flight to DFW from LIT on my way to PDX tomorrow was Cancelled Flighted. Can you help me?,neutral
@americanair I sure do. I'm running version 3.10.0,neutral
@AmericanAir we've already made other arrangements ourselves.,neutral
@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,neutral
"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",neutral
"@AmericanAir DM the locator code, thanks.",neutral
"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",neutral
@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,neutral
.@AmericanAir just disappointed with the Flight Booking Problems process and add’l fees to sit together on a more crowded flight. Not impressed so far :-/.,neutral
@AmericanAir I did,neutral
@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?,neutral
@AmericanAir What happens when you combine Top Chef &amp; the beauty of San Miguel de Allende. My Late Flightst food blog.  http://t.co/7t1rDRCRe6,neutral
@AmericanAir u r horrible.went online to Cancelled Flight flight-no button-4that.Called CS &amp;wait time 40 mins&amp;put in my #.800#called&amp;it hungupNOHELP,neutral
@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃,neutral
"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",neutral
@AmericanAir Trying desperately to get my boyfriend booked on the same US Airways flight as myself for the same price. Can you help?,neutral
@AmericanAir did you know that suicide is the second leading cause of death among teens 10-24?,neutral
@AmericanAir @pbpinftworth iPhone 6 64GB (not 6 plus),neutral
"@AmericanAir @RobertDwyer AA doesnt charge any fees to change award tickets as long as the origin, destination &amp; award type remains the same",neutral
@AmericanAir OK I will call them likely tmrw UK time to question the process getting the change charge reversed due to a bereavement,neutral
@AmericanAir Here is the photo ;) http://t.co/VMqUURZUpW,neutral
@AmericanAir what's the status of flight 1357 out of sju?,neutral
@americanair Yes to the iOS. I'm running iOS 8.1.3,neutral
@AmericanAir These birds could fly to South America for example #Argentina,neutral
@AmericanAir my key point of confusion is whether I can make this change even though the initial Flight Booking Problems was on US Airways metal?,neutral
@AmericanAir origin/destination/dates are the same. Going from US Airways connecting flight to AA direct flight. Award is saver level.,neutral
@AmericanAir When will the old 777-200 fly ORD-PVG get upgraded?,neutral
@AmericanAir I know. Just a little cold weather humor. :),neutral
@AmericanAir I thought all those planes were retired? #MD80,neutral
@AmericanAir thanks for the info Is there a number I can call to speak to a person? It's going to take an hour to type it out,neutral
@AmericanAir Flight 35. I'm on my way.,neutral
@americanair I sure do. I'm running version 3.10.0,neutral
@AmericanAir I bet they do! I'm sure they have some form of wear and tear on their skin. I hope they will survive the rest of the winter xxx,neutral
@AmericanAir You're right. Someone is up to something...,neutral
@AmericanAir can I get a free ticket to Hawaii for being fabulous,neutral
"@AmericanAir i want to change my flight for next week, they will still charge me. Waiting for fligt status",neutral
"@AmericanAir @dfwairport That's DFW!? OMG! Yeah cold, everywhere!",neutral
"@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?",neutral
@AmericanAir yes they do http://t.co/wCSAZZQPae,neutral
@AmericanAir hook me up with a free trip to Barbados and I will tell you the secret beaches to see,neutral
@AmericanAir Thank you for responding so quickly to my tweets I do appreciate that.,neutral
@AmericanAir please email me at temorris2010@hotmail.com. willing to discuss my experience &amp; give another try would like to speak directly,neutral
“@AmericanAir: Bet these birds wish they'd flown south for the #winter... http://t.co/tY9C0Gae2o” Lol,neutral
@ods1819 aren't you glad this isn't you RT @AmericanAir: Bet these birds wish they'd flown south for the #winter... http://t.co/HEpkNpuzwU,neutral
@AmericanAir second pic from CDG?,neutral
@AmericanAir I'm sure all these birds will be in warmer weather soon.,neutral
@AmericanAir This is very true. Another reason why we stay South in the Winter months of travel http://t.co/fgJbex480D,neutral
"@AmericanAir Would have had to fly real far south, huh? #WinterWeather #Brrr",neutral
@AmericanAir um. down south has snow too #ATL,neutral
@AmericanAir I'm sure they did. It's certainly chilly back East today! 😮,neutral
@AmericanAir do you still use DC9's?,neutral
"@AmericanAir if I've booked an AA award on USAir metal, and space opens up on AA metal, can I change to the AA flight without fees?",neutral
"@AmericanAir if i want to change my flight due to weather conditions in Dallas this weekend, i should be able to cover change fee with miles",neutral
@AmericanAir Are you expecting delays/Cancelled Flightlations at Dallas on 25/26th due to the snow? Nothing like Monday I hope!,neutral
@AmericanAir have your experts seen this? this is right at RDU airport. http://t.co/mPliO6DYgn,neutral
@AmericanAir do you offer group pricing discounts by any chance?,neutral
@AmericanAir now I understand!!,neutral
@AmericanAir fly my child,neutral
@AmericanAir Oh they seem  to have reappeared now lol,neutral
@AmericanAir and then wanted to change it to BA for Avios.,neutral
"@AmericanAir 
Thank you for responding...My laptop is in my bag and I need it for work. I am worried. The file code is UTEVGW.",neutral
@AmericanAir Hi guys.I have 2/25 RNO-DFW tomorrow.Plane coming from DFW with bad weather in AM.should I consider Fê-route as I have connect?,neutral
"@AmericanAir Traveling with my infant: Do you check the carseat for free? If so, do you provide a bag? Someone told me but wanted to confirm",neutral
"@AmericanAir Not here yet, but I plan on it. If you could have them fly low and slow right in front of me, that would be great. ;-)",neutral
@AmericanAir forgot to select my ksml on my flight to LA and it's a few minutes under the 24 hour mark. Is there any way to change it?,neutral
@AmericanAir I'll DM you.,neutral
"@AmericanAir I can DM it to you, if you follow me",neutral
@AmericanAir help http://t.co/hYrAo7A4Uu,neutral
@AmericanAir Connection is US2065,neutral
@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now,neutral
@AmericanAir drop me a follow I need help,neutral
@AmericanAir yes I do I am traveling to Marsh Harbor,neutral
@AmericanAir @cityandsand we're trying to coordinate an airport hand-off of Nutella! #veryimportantproject,neutral
"@AmericanAir is there any way to manually add gift cards to an ex-EU ticket( AA metal on long haul,BA for intra-EU)?",neutral
@AmericanAir does it show that we are on the same plane?,neutral
"@AmericanAir depends on the terminal, what' the best option? Arrive C, depart A. Breakfast burrito is what I'm craving.. Any update on 1119?",neutral
@AmericanAir and is there a delay on our connection to pns?,neutral
@AmericanAir thanks for getting back to me. how frequently are these weather advisories updated throughout the day?,neutral
@AmericanAir my flight number is 3M 50,neutral
@AmericanAir I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,neutral
"@AmericanAir @USAirways Yes, obviously! It just stinks that 4pm is the one option when she was supposed to fly at 7AM YESTERDAY.",neutral
@AmericanAir we're all being told by emergency services to stay home for the next 24-48 hours.,neutral
@AmericanAir flight BA1551 departing tomorrow (wednesday) - not Cancelled Flightled but how can anyone make it to the airport in this weather?,neutral
@AmericanAir @USAirways She's on Manch to Charlotte Fl 4628 Told her she could get on a 4pm flight to West Palm Beach. Nothing earlier?,neutral
@AmericanAir it's flight 5348,neutral
@AmericanAir please can you tell me why DFW has a weather advisory and RDU does not? the entire state of NC has shut down from ice &amp; snow!,neutral
"I'd like the 11c I originally tried for @AmericanAir - again, happy to pay the difference",neutral
@AmericanAir when will you be issuing a weather advisory for RDU?? the entire state of NC has shut down from the overnight winter storm.,neutral
@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?,neutral
"@AmericanAir  They said it works 80-90% of the time, DFW security entrance C26. Before/after pre-check, whereas I paid for the service.",neutral
@AmericanAir 3659 from SGF -&gt; DFW. You might want to clear off the ice for the planes landing. 😳,neutral
@americanair One question.. my wife didn't get the bonus. Should I call about it today?,neutral
@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??,neutral
@AmericanAir  Yes I do bit you don't follow me so I can't DM you,neutral
"@AmericanAir was hoping for 8A if possible, for some frozen views along the way!",neutral
@AmericanAir hi when will your next set of flights be out for next year from Dublin???,neutral
"@AmericanAir. Had my flight changed from US Airways to you, now I can't get two seats together. Can you help?",neutral
"@AmericanAir oh I will, AA on speed dial",neutral
"Thanks, @chasefoster. Was just about to book a flight to UK using @AmericanAir, but after reading this exchange, there's no way. I've sent",neutral
@AmericanAir Amazing to watch @chasefoster (who travels with celebs all over the world) show the youth of America who *not* to fly with.,neutral
"@AmericanAir travel week, delays, Cancelled Flightlations, ""if you want to learn more about the merger press 1"", delay my connector in Chicago #deice",neutral
"@AmericanAir ""Thank you for contacting American. The email address you have written to is an unmonitored account”",neutral
"@AmericanAir the motor that usually starts the engine is broke and @CVGairport ground crew failed to do it on time, per pilot #maintenance",neutral
"@AmericanAir and @CVGairport get it together, perfect combination for delays and Cancelled Flightlations",neutral
"@AmericanAir Thank you for the info! Changes need to be made over the phone, correct? Is there any way an AA agent can call me directly?",neutral
@AmericanAir did that yesterday. On the phone with them now,neutral
@AmericanAir that's what is on my ticket and my confirmation email. Anything else?,neutral
@AmericanAir try this. DPDFPP,neutral
@AmericanAir record number is BPDFPP.,neutral
"@AmericanAir Embassy Suites
13341 Woodland Park Drive
Herndon, Virginia, 20171 
US 
+1-703-464-0200",neutral
Lol great answer.. “@AmericanAir: @JayFranceschi Our agents are checking in passengers as quickly as possible. We appreciate your patience.”,neutral
"@AmericanAir Super Spring Tides and “Tide of The Century” Drawing tourists to French and U.K coasts:
http://t.co/gXdqORtsS0",neutral
"@AmericanAir Ps, I was right.",neutral
"@AmericanAir You don't have those abilities anywhere! Not at the ticket counter, at cust service, or online. That's why we're done here.",neutral
@AmericanAir Of course you are because that's your companies job! You guys failed at it in the first place. Upgrade me and then we'll talk.,neutral
@AmericanAir Flight 1679 (N76200) prepares for flight at @FlyTPA before departing for @fly2ohare http://t.co/XbKvcraOKn,neutral
"@AmericanAir We did talk with Delta for about hour over phone, and I got a number from Delta that they asked to give to AA, which I did.",neutral
"@AmericanAir already did- reply was ""sorry. we believe this to be fair."" as a journalist writing an article on my trip i will include this",neutral
@AmericanAir @Slacksoft_uk I saw an American 767 in old colours at @HeathrowAirport on Saturday! Was surprised to see!,neutral
@AmericanAir Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB,neutral
"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",neutral
@AmericanAir yes. No one is answering and I'm on a train,neutral
@AmericanAir just hoping/praying for a safe flight. They've had to stop and de-ice our plane yet again😞,neutral
@AmericanAir done,neutral
@AmericanAir will do. I also passed the website around to other passengers.,neutral
@AmericanAir and btwn gate a8 &amp; a15 I lost a diamond earring #dayjustgotWORSE! Pls have maintenance look for it!! http://t.co/UieSR3GHHO,neutral
"@AmericanAir we then had to deplane, and change planes.",neutral
@AmericanAir  and I forgot about that lounge!😂,neutral
@AmericanAir - Reference number to this request: 1-3001408092,neutral
@AmericanAir Are you expecting any delays out of #DFW tomorrow morning?,neutral
@AmericanAir Oh trust me. I am in love. It is so beautiful!,neutral
@AmericanAir followed!  Sure hope you can help!,neutral
@AmericanAir no not yet. Waiting to be connected to an agent,neutral
@AmericanAir well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?,neutral
"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",neutral
@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,neutral
@AmericanAir follow me back so I can DM you guys,neutral
@AmericanAir do you have hand sanitizer in the bathrooms on your flights?,neutral
@AmericanAir on our way now,neutral
@AmericanAir I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?,neutral
@AmericanAir sent,neutral
@AmericanAir what about flight 1239?,neutral
@AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??,neutral
@AmericanAir do you guys have wifi on international flights?,neutral
@AmericanAir What are Preferred Seats?,neutral
@AmericanAir the Late Flightst usair4603. Earlier 4591,neutral
@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,neutral
@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!,neutral
@AmericanAir yes....twice...for two different flights and occasions,neutral
@AmericanAir Why is your cover photo of TWA? Just wondering.,neutral
@AmericanAir yikes.,neutral
.@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,neutral
@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,neutral
"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",neutral
@AmericanAir any idea why flight 5392 from HSV to DFW tomorrow Cancelled Flightled about 45 minutes ago?,neutral
@AmericanAir Did the policy change? I've seen people with hamsters and rabbits before.,neutral
@AmericanAir my 2498 to CLT left the gate. What is next for CLT. Need help,neutral
@AmericanAir is that the flight for tomorrow?,neutral
@AmericanAir Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,neutral
@AmericanAir Do we get a class discount on your wifi? I will be flying your airlines at approx. 4 Am?,neutral
@AmericanAir can I send you my trusted traveler ID to add to my reservation for tsa pre?,neutral
@AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!,neutral
"@AmericanAir daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",neutral
@AmericanAir are flights from Pensacola fl delayed flight 3670,neutral
@AmericanAir the status on my itinerary says on request in red. What's that mean?,neutral
@AmericanAir @jokerunning this happened to me too!!!,neutral
@AmericanAir can you help me update a birthday that was incorrectly input in a reservation? This is preventing me from checking in,neutral
"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",neutral
"@AmericanAir upgraded to 1st class. Inquired about red wine.  ""Sauvignon blanc &amp; I can't pronounce the other one.""  Couldn't describe...",neutral
@AmericanAir Can you provide guidance on how I should work with them to resolve the issue,neutral
@AmericanAir um no just hanging out what’s new w you?,neutral
@AmericanAir Is there a way I can get a record of all the flights I've taken with you?,neutral
@AmericanAir - don't be jealous.  I live in Sydney and my T-shirt and jeans don't suit the office for work. I need suits and a warm jacket.,neutral
@AmericanAir No snow in St. Louis. Cold but no snow. Hub flights welcome.,neutral
@AmericanAir We've sent you more info via DM.  I truly hope you resolve this very quickly. #media #filmcrew #cnn #nbc,neutral
@AmericanAir amen!,neutral
@AmericanAir basically u right now http://t.co/IN24Bpb7dw,neutral
"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",neutral
@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.,neutral
@AmericanAir boom. http://t.co/PzGc6Jch7n,neutral
"@AmericanAir Yes, thanks I found those, didn't see the gray tab at first :)",neutral
"@AmericanAir My chariot tonight. From this angle it looks like a 787, no? http://t.co/3ZZKQWWbJz",neutral
@AmericanAir New marketing song? https://t.co/F2LFULCbQ7 let us know what you think? http://t.co/NBZkhiZF3V,neutral
@AmericanAir originating at SFO and going to LAX.,neutral
@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT,neutral
@AmericanAir I've tried...its @USAirways anyway,neutral
@AmericanAir Flight Get Me Out Of Chicago.,neutral
"@AmericanAir so, what should he do next exactly?!",neutral
@AmericanAir See photo of B787 scale model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/kfD4WQRkLW,neutral
@AmericanAir See photo of 787 model &amp; our PN 320008A wheel deflator specified in Chapter 32 of B787 AMM. http://t.co/oilnCfWEyg,neutral
@AmericanAir 3127. Just landed in LIT.,neutral
@AmericanAir are pets allowed in first class?,neutral
@AmericanAir Am I upgraded on my next flight?,neutral
"@AmericanAir when changing dest city on an award for a reservation party of 4, is fee $150 for each pax or 150 for first and 25 for rest?",neutral
@AmericanAir it was 639,neutral
@AmericanAir #AmericanAirlines on approach to mex.... http://t.co/se57dmjHiW,neutral
@AmericanAir about when can I see a new American Airlines credit card to replace my USAIRWAYS dividend MasterCard?,neutral
@AmericanAir boarding in 2mins YAY!!!!,neutral
"@AmericanAir Hi, did the discount award policy for credit card holders change? No longer seeing the chart of specials on the site. Thanks!",neutral
@AmericanAir Thanks for doing that but now it's telling me to go to the airport and check in with an agent-what's up? http://t.co/PfseNJk5Pw,neutral
@AmericanAir what's the best number to use?,neutral
@AmericanAir I had booked online but unable to Cancelled Flight online. But finally got thru.,neutral
@AmericanAir our flight attendant announced that we have transportation waiting for us for that flight so I think we'll make it.,neutral
@AmericanAir so whats the hold up on flight 4302?,neutral
"@AmericanAir Considering it was past midnight, I hung up and called again to receive another service call.",neutral
@AmericanAir can I redeem AAdavantage miles on LAN flights?,neutral
@AmericanAir is there a probability that flight 1330 from DFW to DTW will be delayed or Cancelled Flighted?,neutral
"@AmericanAir Uhmmm we need @JColeNC down in Dallas,Tx for his tour 😫😫😫",neutral
@AmericanAir please dm me,neutral
@AmericanAir could you check if there is SWU (typo in last post) space on AA199 MXP-JFK Feb 28th? Thanks,neutral
@AmericanAir could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks,neutral
"@AmericanAir I have a couple questions for you, if you’re available for PM?",neutral
@AmericanAir Is my friends flight 386 from JAX to DFW Cancelled Flighted?,neutral
@AmericanAir Thank you,neutral
"@AmericanAir but my friend was told she was able to use her credit with the airline towards one of my flights, then was told she couldn't.",neutral
@AmericanAir well you spelled my name wrong.,neutral
@AmericanAir due to road conditions,neutral
@AmericanAir I was going to change it to tomorrow because I am concerned if the fllight does make I won't be able to leave the airport   1/2,neutral
@AmericanAir I wrote down the evoucher number. I got rid of the voucher when I purchased air fair,neutral
